review,rating,sentiment
"해빙을 느끼면서 살아가고있어요
쉽지 않지만 계속 노력하려구요",5,positive
이 책을 읽고 마음을 잘 다스리려고 노력하고 있습니다.,1,negative
몇 장 안읽고 낫해빙 함,1,negative
잘봤습니다,3,neutral
이 책을 서윤이라는 주인공 분이 잘쓴 책이라고 믿는지 묻고 싶다. 운명학의 결론이;;;;,1,negative
인터뷰 형식이 좀 새롭네요,3,neutral
소설과 자기계발서의 경계가 모호한 책,1,negative
마음 다스리는데 도움이 되네요,5,positive
"쉬운듯, 쉽지 않은 내용",3,neutral
첵 광고효과를 톡톡히 본 것 같은 책이다. 단지 과학적 내용없는 간단하고 부드러운 흐름,3,neutral
잘 읽었어요~~~,3,neutral
뭔가 뜬 구름 잡는 것 같은 이야기. 시크릿 같은 책을 좋아하신다면 도움이 되실듯...,2,negative
이렇게 공감 안가는 책도 드물듯,1,negative
고액 유료광고 김새해 영상 언제 내렸지?,1,negative
아~ 이건 뭐지.낚였다 왜 이게 화제지? 왜왜 했는데 리뷰댓글보며 긍정적인 면만 추려 간직,2,negative
잘보았습니다.,3,neutral
"현재에 만족해야, 만족스런 미래가 다가온다.",3,neutral
나도 이제 The해빙,5,positive
원래 큰 통찰은 간결한 한 마디인 법.. 쉽게 씌였으나 무겁게 읽을 내용이라 생각합니다,5,positive
다시 꺼내 읽고 싶은 만큼 소장하고 싶은 책 이예요 ^^~,5,positive
부에 대한 진정한 가치에 대해 깨달을 수 있는 좋은 기회였습니다,5,positive
뭐니뭐니 해도 내용이 좋아야죠. 읽고나니 인정할 수 밖에 없습니다,5,positive
세계적인 기업오너들이 줄줄이 자신을 찾아온다는데 실제 사례가 하나도 없다. 왜일까?,1,negative
"시각을 바꾸어주는 책이네요
있음에 집중하고 감사하라
책을 살돈이 있어 감사합니다",5,positive
돈도 아깝고 시간도 아깝고 1점도 아깝다. 10대소설 느낌. 왜 베스트셀러인지 의문,1,negative
친한 언니의 책 선물. 책을 읽어보니 그것 자체가 해빙이네요. 나도 이제부터 해빙 1일차,5,positive
종교적인 느낌이 드는 책,3,neutral
별 하나도 아까워요. 사이비 교주에게 빠진 사람이 신격화해서 쓴 글 같아요...;;;,1,negative
가진 것에 감사합니다,5,positive
최대한having을하는삶을실천해보도록합니다.해볼때까지는해보고싶다,5,positive
가장힘들때 만났던 책이예요.진짜 신기하게 모든게 해빙이네요.돈이 갑자기들어오오렌지가필요했는,5,positive
해빙 이후 작가에게 찾아온 행운이 사실일까? 하는 의문이 조금 듭니다. 모든것은 마음가짐!,3,neutral
도서관에서 빌려보면 좋을 책,3,neutral
권하고 싶지않은책.. 광고마케팅의힘인거 같음.. 뻔한내용의 반복,1,negative
이런 책에 열광하다니 읽으면서 쫌 당황스러웠음..약간 사기친다는(?) 느낌을 지울수가 없음,3,neutral
긍정의 기운으로 부와 행운을 끌어당기고 싶네요,5,positive
"돈 관련 책 좀 읽어봤다 싶은 분들은 안읽으셔도..
가독성 안 좋네요..",1,negative
돈을 버는것과 돈을 유지할수 있는 능력은 마음자세 즉 심리에서 차이가 난다.,3,neutral
최고의 책이다.,5,positive
"다소 이해하기 어려운 문장도 있었으나 매우 유익한 책이네요
우리 아들에게도 꼭 추천할께요",5,positive
"현재는 고인이 된 넥슨 김정주회장이 추천한 돈에 관한 책이라니, 씁쓸하다.",3,neutral
잘읽었어요,5,positive
투자서적인줄 알고 읽었는데 인생에 관한 책 같은 느낌을 받았다.,5,positive
번역이 너무 아쉽네요. 단어 선택이나 문체가 매끄럽지 못해서 전달력이 떨어지네요.,3,neutral
돈이  맗타고 행복할까요. 열심히 읽어요..,2,negative
전 별로였어요,2,negative
유튜브보고 관심이 생겨 읽어보려구요.,5,positive
한 번 읽어볼만 한 내용 이에요,3,neutral
좋습니다,5,positive
잘 받았습니다. 잘 볼께요~,3,neutral
부에 대해 배우고 부를 사랑하게 되었습니다.,5,positive
재미없고 잘 안읽힘,1,negative
그냥 돈을대하는 기본적인 마음가짐에 대한 내용입니다,3,neutral
편안하게 술술 읽히는 책은 아니였지만 반복적으로 언급하는 돈의 가치는 기억에 남습니다.,3,neutral
가독성 . 번역 참 아쉬워요,2,negative
책은 좋다. 다만 번역이 아쉽다. 저자가 말하려는 의도를 영어 단어 직역한 느낌이랄까.,2,negative
재밌음,3,neutral
본격 퀀트 투자 권장 도서,3,neutral
"단어, 문장이 좀더 자연스러웠으면 좋겠다...",3,neutral
"어떻게 이 책이 이렇게 추천지수가 높죠?
단 하나도 재밌거나 새로운 내용이 없는데",1,negative
너무 어려운 책인것 같아요  이해수준이 높은책,2,negative
다들 좋다고 하는데..나만 이상한가..별로 와닫지가 않음,1,negative
내용이 너무 좋습니다 vip최준철 대표님 유투브듣고 샀는데 만족입니다,5,positive
재무관리에 많은 도움이 되네요,5,positive
술직해지자. 끔찍히 재미없다. 그것을 돕는 번역은 더욱 최악이다. 읽은 시간이 너무 아깝다,1,negative
"원문을 엉망인건지 번역이 별로인건지
알아듣기 되게 힘드네",1,negative
가독성 떨어짐..,3,neutral
강추합니다.,5,positive
선물용으로 구입했어요,5,positive
돈에 대한 통찰력이 뛰어나다!,5,positive
광고는 과하지만 내용은 별로에요,2,negative
책 읽기 전 리뷰영상을 봤습니다 투자에 마인드가 중요하다 생각하기에 저한테 필요한 책인것같,5,positive
추천합니다,2,negative
다소 아쉬운 책 당연한 이야기를 길게 써놓은 것 같은 느낌,2,negative
정말 재미없는 책이네요,1,negative
다른 관점을 배울수 있었음,3,neutral
재밌어요,5,positive
전 이책은 생각보다 그냥 그랬습니다 ㅠ,3,neutral
잘 읽었습니다,3,neutral
제목이 8할....,3,neutral
"술술 읽히는 책은 아니었다, 여유가 되면 다시 읽어야 할 것 같다.",2,negative
한번쯤 읽어보면 도움이 되는 책,5,positive
잘 읽었습니다~,5,positive
보는 관점이 우리내 정서랑은 다르지만 행복의 정의 기준이 바뀌게 되었어^_^,3,neutral
번역이 너무나 아쉽다,1,negative
읽고있는중인데 생각과 가격대비 깊이와 특별한 인사이트는 별로 인듯..    후반부는 어떨지,3,neutral
뻔한 이야기. 다음에 무슨 말 할지 뻔함. 비추,2,negative
추천받아 구매했습니다!! 안읽어본 분 함 읽어보세엽,5,positive
"평이한 돈에 대한 태도, 관리 그런 내용.",3,neutral
"뭔가 돈 벌고싶은 계기가 생겼는데, 이때 추천받은 책입니다. 내용이 교훈을 많이주네요",5,positive
많은도움되었습니다,5,positive
내용은 좋아보이는데 오타도 많고 번역도 이상합니다.,1,negative
불변의 법칙이랑 핵심내용이 많이 겹친다는걸 알았더라면 구매하진 않았을 겁니다.,3,neutral
살면서 읽은 책 중 가독성 하위 10%. 저자와 번역가의 환장의 콜라보.,1,negative
"재테크용으로 읽으려고 구매...
재테크용 필독서
정독하려고 합니다",4,positive
잔뜩 기대했다가...허무함..도데체 군중심리란 왜 이러냐..솔직히 묻자..이 책내용새롭더냐,1,negative
투자관련 도서를 많이 읽었다면 굳이 볼 필요가 있을까?,3,neutral
돈의 성격이 무엇인가를 차분히 가르쳐주는책,3,neutral
경제초보자가 도움받고자 구입합니다,5,positive
돈 좀 많은 사람은 무슨 말을 해도 잘 팔린다!진짜 부자는 떠벌리지 않는다!!,1,negative
경제관념이 아예 없는 일반인이 읽으면 느끼는 바가 있을 수 있으나 내용이 깊이가 없다.,1,negative
꼭 읽어보길 추천합니다.^^,5,positive
돈에 대해 제대로 알고자 하는 사람들이 읽을 도서,5,positive
누구나알고있는내용들이지만현실적은론 실해하기힘든상황이라는걸..공강하게될겁니다.,3,neutral
그닥...,2,negative
"평이한 내용, 굳이 읽어야했나",2,negative
선배님께서 친절하게 조언해주는 듯한 책이였습니다~,4,positive
김승호 회장님 짱짱!,3,neutral
돈에 대한 마음가짐을 배울 수 있습니다,5,positive
돈의 속성을 이해할 수 있는 책입니다. 그리고 천천히 부자를 만들어 줄 것 입니다.,5,positive
전반적 도움이 되는 조언들이지만  책을 색깔을 드러내는 결정적 메세지는 잘 모르겠어요.,3,neutral
나랑 안맞음 돈아까움 깊이가 없음,1,negative
너무 좋아요,3,neutral
"종교의자유있지만 하나님을 모독할 권리는 없습니다. 202페이지 읽고 쇼크 
받았습니다",1,negative
"돈에 대해서는 겸손하신데, 독자에 대해서는 왜...ㅎㅎ",3,neutral
책 광고랑 제목이 너무 좋아서 큰 기대를 가졌는데 막상 내용은 기대보다 평범했다.,2,negative
인생최고의 책.,5,positive
돈에 대한 태도와 생각을 배웠네요.,5,positive
흠… 생각보다 아쉬운 느낌..?,3,neutral
지혜가 담긴 책. 그러나 부자인만큼 책으로도 돈을 버는 방법을 잘 아시는 것 같다.,3,neutral
너무 별로... 너무 뻔한 말들에 도움되는 내용이 없었어요,2,negative
뻔한이야기,3,neutral
괜찮은 책입니다. 돈의 대한  철학이 있습니다.,4,positive
"이 책은 정말 사서 읽고...보관하고 또 읽어봐야 하는 책입니다.
강추하고 또 강추",5,positive
좋은 책 잘 읽었습니다~,5,positive
부자가 되고 싶은 사람이 마인드셋 할 때 읽으면 좋을 듯... 근데 구체적인 실용법?은 없,3,neutral
배우고 실천할게 많네요,5,positive
책사이즈도 너무 작고 글내용도 특별함을 찾아볼수 없는거같음.한번정독이면 끝.,2,negative
무난하게 잘 읽었습니다,3,neutral
뻔하지만 사이사이 좋은 말들이 숨어있는 저자의 삶의 지혜가 담긴 책이다.,3,neutral
이 책은 진짜 빅비추 드립니다. 다른 책 읽으세요. 진빠 별로입니다. 다른 책 사보세요.,1,negative
"부자가 된자의 경험을 통해 무엇을 배울 수 있는가?
부딪쳐 보라.",3,neutral
귀한 가르침에 감사합니다. 멋있는 부자 되도록 하겠습니다. ^^,5,positive
"목차에 있는 것 이상의 내용이 없다. 돈, 시간이 남으면 읽어라!",1,negative
돈과 함께 사는법을 알려준 책,5,positive
볼만해요,3,neutral
정말 알맹이 없다. 경제책이 아니라 그냥 에세이라 보면 읽은만 할까..,1,negative
저자의 이전 책 생각의 비밀에 이어 아주 유익합니다,5,positive
읽는중,3,neutral
알만한 내용이지만 실천은 어렵다는 것 한번 더 새겨 봅니다,3,neutral
"종이가  아깝다.
이게 베스트셀러 라니 짜증난댜.
내돈 내시간",1,negative
저보다 경험많은 분의 이야기 잘 들었습니다 더 나은 사람이 되라는 내용들이네요..,3,neutral
"짜증
별 하나는 반영 안되는거임",1,negative
돈을 대하는 자세를 배울 수 있는 책이예요~,5,positive
미느고보는 김승호회장님책.,5,positive
도움이 될런지 모름,3,neutral
돈 아끼고 도서관에서 빌려 읽으세요,1,negative
쉽게 읽히면서 도움이되는 내용이 많네요~~!,5,positive
잘 읽겠습니다,5,positive
돈! 돈이 무엇인가 나름 생각을 다시금 들게한다.,5,positive
"밑줄그어 가면 볼책..  적어도 2번이상 봐야한다고 생각합니다.,강추!!~~",5,positive
배송 너무 늦어요 책 좀 읽어 보려는 다짐을 꺽어버리네요,1,negative
잘 읽었습니다.,3,neutral
부자 되고 싶다~~~,3,neutral
좋아요! 항상 베스트셀러라서 너무 기대됩니다!,5,positive
.... 신박한 .............것은 없으나 ...대세라 하여봄..,2,negative
돈아까움.... 일단 유명해지면 똥을 싸도 사람들이 박수치고 찬양해주는 격,1,negative
기존 책 정리본같아요,2,negative
"기대에 못 미치는, 왜들 그리 추천하는지 잘 모르겠는 책",2,negative
돈의 속성이 무엇인가요? 알멩이가 전혀 없네요,1,negative
"재테크 책들이 난무하는 세상이라 딱히 새로울것은 없는 내용입니다. 
한번쯤 읽으면 좋은 책",3,neutral
흠.... 글쎄...,3,neutral
이 책을 읽기 전 과 후로 투자에 있어 내  인생이 나뉜다고 볼 수 있다.,5,positive
재테크의 기본을 인문학의 관점에서.,4,positive
"2번 더 읽고, 50권의 참고도서를 읽어보면 이제야 부의 초입으로 진입하는게 아닐까?",3,neutral
재밌어요,5,positive
그냥 그래요,1,negative
너무 편협하다,1,negative
베리굿,5,positive
요약본보다가 본편보려고 구매,3,neutral
부에 대해서 몰랐던 인문학적 사실을 잘 설명해주는 책입니다,5,positive
ㄱ,3,neutral
그럭저럭 읽을만 했다.,3,neutral
용두사미 느낌   스타트는 괜찮았는데 갈수록 필력이 달리는 듯 남의 말들을 인용하기 바쁨,3,neutral
돈이 최고다 라는 가치관을 심어주는거 같아서 오히려 위험하다는 생각이 든다,1,negative
전체를  볼수 있는책 입니다ㆍ.,5,positive
"4.가짜 돈인 화폐를 모으려 하지 말고, 자산 사이클을 주목하여 과감하게 빚 얻어 투자한다",4,positive
checked,3,neutral
"철학서나 인문학서를 여러개 읽었거나, 투자 관련한 서적들을 많이 읽어본 사람들한테는 별로다",1,negative
이렇게 비논리적인글은 첨이네요. 그런데도 책을 내주는 출판사도 어이러니,1,negative
좋아요~,5,positive
이름은 거창하나 결국 부동산 투자 책으로 보임.,3,neutral
하도 칭찬하길래 읽어봤는데... 공감되는 부분도 있었지만 글쓴이가 너무 편향적이라 별로다,3,neutral
